date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:04:22	107637/107637	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/career.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/career.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	97629/97629	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/work-with-us.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/work-with-us.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	111968/111968	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/terms.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/terms.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	100773/100773	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/help-center.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/help-center.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	94317/94317	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/help-center-basic.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/help-center-basic.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	88478/88478	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/contact-us.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/contact-us.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	51/51	------	200	untouched ('OK')	text/plain	date:Tue,%2024%20Jan%202023%2011:44:57%20GMT	https://fonts.googleapis.com/robots.txt		(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	92000/92000	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/contact-us-simple.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/contact-us-simple.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	101642/101642	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/faq.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/faq.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	90847/90847	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/privacy.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/privacy.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	105332/105332	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/mobile-app.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/mobile-app.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	106717/106717	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/desktop-app.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/desktop-app.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	111633/111633	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/blog/single-article.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/blog/single-article.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	122407/122407	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/blog/blog-posts.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/blog/blog-posts.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	93305/93305	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/blog/categories.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/blog/categories.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	92875/92875	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/blog/author.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/blog/author.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	100888/100888	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/automotive.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/automotive.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	127634/127634	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/digital-agency.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/digital-agency.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	85385/85385	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-in/sign-in-cover.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-in/sign-in-cover.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	85060/85060	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-in/sign-in-illustration.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-in/sign-in-illustration.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	91250/91250	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-in/sign-in-basic.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-in/sign-in-basic.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	90520/90520	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-in/sign-in-simple.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-in/sign-in-simple.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	85688/85688	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-up/sign-up-cover.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-up/sign-up-cover.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	85348/85348	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-up/sign-up-illustration.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-up/sign-up-illustration.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	91564/91564	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-up/sign-up-basic.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-up/sign-up-basic.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	90695/90695	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-up/sign-up-simple.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/sign-up/sign-up-simple.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	84084/84084	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/reset/reset-cover.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/reset/reset-cover.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	84648/84648	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/reset/reset-illustration.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/reset/reset-illustration.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	85090/85090	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/reset/reset-basic.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/reset/reset-basic.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	82732/82732	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/error-404.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/error-404.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	82895/82895	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/error-500.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/error-500.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	88831/88831	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/coming-soon.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/coming-soon.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	86658/86658	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/2fa-security.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/2fa-security.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	297166/297166	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/hero-sections.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/hero-sections.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	389335/389335	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/features.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/features.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	9514/9514	------	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Jan%202023%2011:45:50%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/pages/%22https://raw.githubusercontent.com/creativetimofficial/public-assets/master/soft-ui-design-system/assets/img/funny.jpg%22	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/pages/_https_/raw.githubusercontent.com/creativetimofficial/public-assets/master/soft-ui-design-system/assets/img/funny.125.delayed	(from https://demos.creative-tim.com/soft-ui-design-system-pro/pages/about-us.html)
19:04:22	352573/352573	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/pricing.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/pricing.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	111223/111223	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/faq.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/faq.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	286640/286640	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/blog-posts.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/blog-posts.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	328891/328891	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/testimonials.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/testimonials.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	202795/202795	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/teams.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/teams.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	108021/108021	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/stats.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/stats.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	138868/138868	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/call-to-actions.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/call-to-actions.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	289343/289343	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/applications.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/applications.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	129085/129085	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/logo-areas.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/logo-areas.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	263208/263208	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/footers.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/footers.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	157899/157899	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/general-cards.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/general-cards.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:22	226015/226015	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/content-sections.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/page-sections/content-sections.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:23	134697/134697	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/navigation/navbars.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/navigation/navbars.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
19:04:23	115349/115349	------	200	untouched ('OK')	text/html	date:Thu,%2006%20Oct%202022%2012:57:14%20GMT	https://demos.creative-tim.com/soft-ui-design-system-pro/sections/navigation/nav-tabs.html	/home/sean/websites/SOFT%20UI%20TEMPLATE/demos.creative-tim.com/soft-ui-design-system-pro/sections/navigation/nav-tabs.html	(from https://demos.creative-tim.com/soft-ui-design-system-pro/presentation.html?_ga=2.15061362.519695058.1674476431-246627364.1674476431)
